incident_id,timestamp,attack_type,affected_systems,severity_level,response_time_min,country,industry,data_compromised,resolution_status,flow_bytes_per_s,flow_packets_per_s,protocol,source_ip,destination_ip,attack_success
INC-10475,2023-10-11 04:39:00,SQL Injection,Cloud Infrastructure,Low,600,Germany,Retail,55.22,Unresolved,787787.9,952.32,ICMP,192.168.185.154,10.0.86.2,No
INC-10476,2023-09-10 08:08:00,Phishing,IoT Device,Low,1173,Germany,Education,183.24,Unresolved,356446.97,3348.54,DNS,192.168.2.166,10.0.42.133,No
INC-10477,2023-07-19 04:38:00,Ransomware,IoT Device,Low,250,USA,Retail,279.66,Resolved,870281.76,4286.77,ICMP,192.168.222.121,10.0.78.132,Yes
INC-10478,2023-12-30 04:34:00,SQL Injection,Cloud Infrastructure,Low,452,USA,Tech,432.59,Unresolved,514479.6,5669.34,ICMP,192.168.167.99,10.0.132.59,Yes
INC-10479,2023-08-15 16:19:00,Man-in-the-Middle,Web Server,Low,640,Canada,Government,159.49,Resolved,548630.67,4378.33,UDP,192.168.51.233,10.0.110.125,No
INC-10480,2023-07-18 08:26:00,Brute Force,Web Server,Critical,159,France,Retail,414.74,Resolved,597197.12,3015.35,HTTP,192.168.161.73,10.0.184.77,No
INC-10481,2023-03-21 08:14:00,SQL Injection,Database,Critical,438,India,Manufacturing,380.42,Unresolved,881984.61,4728.36,SMTP,192.168.143.116,10.0.82.1,No
INC-10482,2023-01-28 10:03:00,SQL Injection,Network Router,Critical,702,India,Healthcare,191.23,Resolved,150554.72,316.41,HTTPS,192.168.119.96,10.0.142.5,Yes
INC-10483,2023-01-01 18:44:00,Brute Force,Network Router,Critical,1029,Brazil,Healthcare,43.72,Unresolved,885939.78,7179.07,HTTP,192.168.34.105,10.0.58.93,Yes
INC-10484,2023-06-13 03:18:00,Ransomware,End-User System,Medium,547,UK,Finance,167.52,Unresolved,841807.22,6603.93,HTTPS,192.168.27.100,10.0.155.74,No
INC-10485,2023-04-10 00:06:00,Malware,Web Server,High,1073,France,Finance,381.95,Resolved,726800.25,6893.68,ICMP,192.168.67.2,10.0.35.176,No
INC-10486,2023-12-08 13:01:00,DDoS,Cloud Infrastructure,Critical,1192,Australia,Finance,379.32,Unresolved,164565.42,6970.21,ICMP,192.168.160.175,10.0.205.35,No
INC-10487,2023-01-05 05:16:00,Man-in-the-Middle,IoT Device,Medium,1407,Germany,Manufacturing,122.66,Unresolved,793356.15,5230.71,SMTP,192.168.37.185,10.0.192.72,No
INC-10488,2023-07-17 11:14:00,DDoS,Cloud Infrastructure,Medium,136,Brazil,Healthcare,21.01,Unresolved,668058.24,8283.46,ICMP,192.168.139.89,10.0.55.123,No
INC-10489,2023-08-09 09:26:00,Phishing,Cloud Infrastructure,Critical,834,Germany,Manufacturing,306.18,Unresolved,738717.08,7741.12,ICMP,192.168.126.240,10.0.120.172,Yes
INC-10490,2023-09-06 15:17:00,Malware,Network Router,Low,744,India,Retail,380.27,Resolved,98396.7,7854.48,SMTP,192.168.18.206,10.0.177.56,No
INC-10491,2023-03-04 00:38:00,Man-in-the-Middle,End-User System,Critical,518,India,Education,175.78,Unresolved,649503.93,6691.74,DNS,192.168.82.156,10.0.244.126,Yes
INC-10492,2023-01-12 08:33:00,Phishing,End-User System,High,1085,France,Government,414.99,Resolved,756784.66,1601.8,HTTP,192.168.122.38,10.0.77.104,Yes
INC-10493,2023-05-22 09:00:00,Phishing,Network Router,Critical,1330,Russia,Tech,412.73,Resolved,255306.2,4880.65,HTTP,192.168.25.197,10.0.196.220,No
INC-10494,2023-09-26 09:08:00,SQL Injection,Network Router,Low,418,France,Government,211.11,Resolved,332160.23,2905.19,DNS,192.168.39.149,10.0.146.13,Yes
INC-10495,2023-04-20 08:11:00,Phishing,IoT Device,Medium,648,Brazil,Manufacturing,200.15,Resolved,995607.6,3762.5,HTTP,192.168.220.254,10.0.119.49,Yes
INC-10496,2023-09-07 05:15:00,SQL Injection,Cloud Infrastructure,Medium,660,Russia,Healthcare,431.16,Resolved,584392.72,8325.25,DNS,192.168.150.207,10.0.162.249,No
INC-10497,2023-09-01 20:33:00,SQL Injection,Network Router,Low,555,India,Finance,437.07,Resolved,769553.14,2998.36,SMTP,192.168.121.23,10.0.136.155,No
INC-10498,2023-08-15 09:34:00,SQL Injection,Network Router,Medium,216,USA,Tech,363.16,Resolved,417890.33,5152.11,TCP,192.168.132.128,10.0.68.10,Yes
INC-10499,2023-10-08 18:22:00,SQL Injection,Database,Medium,304,USA,Retail,459.83,Unresolved,667608.37,4144.97,HTTP,192.168.92.195,10.0.64.133,No
INC-10500,2023-01-03 01:27:00,Ransomware,End-User System,Critical,1329,Canada,Healthcare,23.25,Unresolved,637856.13,8407.44,TCP,192.168.129.24,10.0.179.55,No
INC-10501,2023-06-01 10:31:00,Phishing,Database,Low,1331,USA,Finance,104.32,Resolved,349508.21,8312.61,HTTP,192.168.151.253,10.0.145.185,No
INC-10502,2023-04-20 17:56:00,Ransomware,Network Router,Low,693,UK,Healthcare,276.05,Resolved,844817.64,363.02,TCP,192.168.203.27,10.0.246.176,No
INC-10503,2023-03-17 09:53:00,Ransomware,Database,High,131,Australia,Finance,496.66,Unresolved,365258.44,179.48,HTTPS,192.168.121.77,10.0.49.223,No
INC-10504,2023-04-12 14:18:00,Man-in-the-Middle,IoT Device,Low,257,India,Finance,292.85,Unresolved,162905.42,453.61,HTTP,192.168.70.19,10.0.169.158,Yes
INC-10505,2023-06-16 04:45:00,Phishing,Cloud Infrastructure,Medium,695,Canada,Retail,10.57,Unresolved,906231.8,4127.84,DNS,192.168.29.6,10.0.102.123,No
INC-10506,2023-06-29 22:48:00,Ransomware,Web Server,Critical,177,France,Government,402.4,Resolved,289470.92,7496.5,SMTP,192.168.172.142,10.0.103.70,Yes
INC-10507,2023-05-16 05:53:00,Ransomware,Cloud Infrastructure,High,1086,Australia,Tech,163.14,Unresolved,874593.71,9074.58,HTTP,192.168.200.169,10.0.58.254,No
INC-10508,2023-08-16 22:14:00,DDoS,Cloud Infrastructure,Critical,285,Australia,Government,176.77,Resolved,494323.94,3229.21,SMTP,192.168.101.42,10.0.138.220,No
INC-10509,2023-01-09 06:19:00,SQL Injection,Network Router,Medium,1135,Russia,Retail,306.64,Unresolved,363852.23,9915.86,HTTPS,192.168.226.182,10.0.80.95,No
INC-10510,2023-10-13 20:06:00,DDoS,Cloud Infrastructure,Medium,1365,Germany,Retail,251.26,Unresolved,658824.71,374.42,UDP,192.168.140.71,10.0.223.172,No
INC-10511,2023-09-23 17:17:00,Brute Force,Database,Critical,1197,Germany,Tech,286.8,Resolved,202548.86,8556.68,SMTP,192.168.243.140,10.0.81.240,Yes
INC-10512,2023-11-12 20:31:00,Brute Force,Network Router,Critical,395,Russia,Finance,199.33,Unresolved,128307.92,6784.18,HTTP,192.168.2.6,10.0.187.110,Yes
INC-10513,2023-11-25 09:01:00,Brute Force,Database,High,1251,USA,Finance,376.76,Unresolved,288584.54,9953.97,UDP,192.168.195.168,10.0.172.16,Yes
INC-10514,2023-12-14 09:44:00,SQL Injection,IoT Device,Medium,652,India,Finance,270.45,Unresolved,8006.9,1447.5,DNS,192.168.168.48,10.0.235.154,No
INC-10515,2023-12-14 11:06:00,SQL Injection,Cloud Infrastructure,High,1053,Germany,Healthcare,23.67,Unresolved,17432.34,3361.04,HTTPS,192.168.179.102,10.0.171.195,Yes
INC-10516,2023-10-18 04:48:00,Phishing,IoT Device,Medium,776,Australia,Tech,467.23,Resolved,731517.79,7483.55,HTTPS,192.168.198.94,10.0.38.103,Yes
INC-10517,2023-12-03 01:04:00,Malware,Database,Critical,139,India,Tech,225.02,Resolved,79795.42,6973.73,UDP,192.168.193.198,10.0.13.195,Yes
INC-10518,2023-12-31 07:26:00,Brute Force,Web Server,High,345,USA,Healthcare,428.95,Resolved,348481.33,9604.87,ICMP,192.168.175.108,10.0.135.192,Yes
INC-10519,2023-07-09 15:23:00,Ransomware,IoT Device,Low,460,Russia,Government,114.33,Unresolved,215452.29,9782.32,HTTP,192.168.25.217,10.0.162.143,Yes
INC-10520,2023-10-07 23:56:00,SQL Injection,IoT Device,High,421,China,Retail,19.62,Resolved,445305.6,1712.96,TCP,192.168.39.155,10.0.1.64,No
INC-10521,2023-09-18 06:58:00,DDoS,Database,Low,32,Canada,Tech,252.06,Resolved,130113.53,6665.57,HTTP,192.168.39.137,10.0.243.140,No
INC-10522,2023-10-07 10:22:00,DDoS,Network Router,Medium,506,Canada,Retail,43.18,Unresolved,607236.94,2777.82,TCP,192.168.22.130,10.0.161.96,Yes
INC-10523,2023-04-06 01:40:00,DDoS,End-User System,Low,385,UK,Tech,459.13,Resolved,729715.1,3443.34,ICMP,192.168.9.0,10.0.121.3,No
INC-10524,2023-03-13 02:24:00,DDoS,Network Router,High,74,Germany,Education,384.82,Unresolved,905345.14,5800.66,HTTPS,192.168.77.17,10.0.241.145,Yes
INC-10525,2023-05-07 18:27:00,Ransomware,IoT Device,High,1429,Canada,Government,24.36,Resolved,679462.98,7589.14,ICMP,192.168.28.17,10.0.219.156,Yes
INC-10526,2023-04-01 22:03:00,DDoS,End-User System,Critical,1176,UK,Education,397.4,Unresolved,688581.22,8676.72,DNS,192.168.49.186,10.0.58.17,No
INC-10527,2023-02-19 17:54:00,Man-in-the-Middle,Web Server,Medium,513,Canada,Government,455.27,Unresolved,163764.92,9288.71,HTTPS,192.168.178.172,10.0.8.68,No
INC-10528,2023-10-04 11:09:00,Brute Force,IoT Device,Low,1354,India,Retail,304.23,Resolved,943736.22,2170.44,UDP,192.168.223.187,10.0.124.29,Yes
INC-10529,2023-05-24 01:10:00,Ransomware,End-User System,Critical,1135,UK,Healthcare,385.95,Unresolved,259541.6,1737.8,ICMP,192.168.249.7,10.0.202.118,No
INC-10530,2023-12-06 10:12:00,Ransomware,Web Server,High,1252,USA,Tech,44.59,Unresolved,637252.38,4630.26,DNS,192.168.26.226,10.0.83.112,Yes
INC-10531,2023-02-05 18:02:00,Phishing,Cloud Infrastructure,High,1329,Russia,Healthcare,394.75,Resolved,218797.99,8655.21,DNS,192.168.219.118,10.0.240.200,No
INC-10532,2023-08-28 04:28:00,Malware,End-User System,Medium,1037,Australia,Healthcare,370.89,Unresolved,866899.03,8647.58,HTTP,192.168.97.130,10.0.166.42,Yes
INC-10533,2023-05-22 15:36:00,SQL Injection,End-User System,Medium,220,USA,Education,101.22,Resolved,168211.95,8730.96,DNS,192.168.46.71,10.0.41.242,No
INC-10534,2023-07-14 13:17:00,Phishing,Web Server,Low,1356,India,Healthcare,166.29,Unresolved,324438.27,1822.37,HTTPS,192.168.11.4,10.0.54.30,Yes
INC-10535,2023-09-04 10:05:00,Ransomware,End-User System,Critical,777,Germany,Education,98.98,Resolved,622110.63,2566.82,DNS,192.168.125.197,10.0.104.125,Yes
INC-10536,2023-09-11 05:31:00,Brute Force,End-User System,Medium,43,UK,Manufacturing,417.8,Resolved,12433.81,3168.36,HTTP,192.168.60.59,10.0.30.123,No
INC-10537,2023-11-04 06:33:00,Ransomware,End-User System,High,456,France,Manufacturing,205.88,Resolved,65624.88,76.35,ICMP,192.168.210.185,10.0.182.249,Yes
INC-10538,2023-03-25 06:09:00,Phishing,Web Server,Critical,316,Canada,Education,84.46,Unresolved,444884.7,3405.64,ICMP,192.168.110.51,10.0.193.155,Yes
INC-10539,2023-08-04 15:32:00,DDoS,IoT Device,Critical,170,Russia,Healthcare,329.66,Unresolved,391148.39,5140.7,DNS,192.168.157.108,10.0.194.215,Yes
INC-10540,2023-02-20 22:24:00,Brute Force,End-User System,Medium,407,Australia,Healthcare,91.47,Resolved,777919.91,3858.99,DNS,192.168.114.41,10.0.1.26,No
INC-10541,2023-12-12 19:57:00,SQL Injection,Web Server,Low,866,Australia,Government,431.71,Unresolved,828755.02,5147.09,ICMP,192.168.66.98,10.0.60.119,No
INC-10542,2023-09-01 10:39:00,DDoS,Cloud Infrastructure,Critical,989,China,Retail,309.29,Resolved,228571.02,2876.33,SMTP,192.168.135.228,10.0.78.134,No
INC-10543,2023-08-04 13:54:00,SQL Injection,Network Router,Medium,803,USA,Government,429.99,Unresolved,712338.08,8810.65,TCP,192.168.245.246,10.0.183.243,No
INC-10544,2023-04-11 10:12:00,Ransomware,Web Server,Medium,1111,Germany,Retail,206.07,Unresolved,4964.57,4962.3,HTTP,192.168.171.242,10.0.218.60,Yes
INC-10545,2023-06-30 20:48:00,Man-in-the-Middle,Network Router,Low,769,Australia,Manufacturing,331.58,Resolved,160247.5,4447.85,SMTP,192.168.28.151,10.0.209.39,No
INC-10546,2023-07-01 18:43:00,Phishing,Network Router,Critical,237,UK,Tech,312.32,Resolved,124577.71,6845.93,HTTP,192.168.165.144,10.0.120.138,No
INC-10547,2023-02-06 00:19:00,SQL Injection,Cloud Infrastructure,Medium,1073,Germany,Retail,181.44,Unresolved,660916.57,8973.58,TCP,192.168.206.47,10.0.229.126,Yes
INC-10548,2023-11-16 11:10:00,Man-in-the-Middle,Cloud Infrastructure,Medium,170,China,Education,423.98,Unresolved,99158.05,8551.7,ICMP,192.168.24.95,10.0.48.197,No
INC-10549,2023-04-11 21:03:00,Malware,Database,High,1430,India,Finance,86.16,Resolved,708484.59,5559.85,SMTP,192.168.209.148,10.0.116.118,No
INC-10550,2023-02-28 10:37:00,Man-in-the-Middle,IoT Device,High,778,UK,Education,63.65,Resolved,387859.1,8351.24,SMTP,192.168.67.146,10.0.243.26,No
INC-10551,2023-02-13 01:07:00,SQL Injection,End-User System,Critical,898,France,Healthcare,151.94,Unresolved,340551.77,2737.89,TCP,192.168.85.214,10.0.188.14,No
INC-10552,2023-07-06 15:38:00,Ransomware,IoT Device,Medium,422,UK,Retail,409.91,Resolved,195842.92,2982.52,TCP,192.168.99.117,10.0.152.217,Yes
INC-10553,2023-11-19 21:50:00,Malware,Network Router,High,1391,Brazil,Finance,163.54,Unresolved,296412.59,7089.16,SMTP,192.168.144.10,10.0.5.178,Yes
INC-10554,2023-01-30 12:17:00,Phishing,IoT Device,Critical,1329,Germany,Manufacturing,279.24,Resolved,553130.15,7205.5,UDP,192.168.64.65,10.0.93.72,No
INC-10555,2023-03-09 12:32:00,Ransomware,Database,Medium,868,Canada,Retail,272.42,Unresolved,342688.95,6917.03,DNS,192.168.244.70,10.0.98.58,No
INC-10556,2023-03-17 14:10:00,Brute Force,End-User System,High,1363,UK,Education,487.07,Unresolved,169153.46,5013.45,DNS,192.168.189.154,10.0.116.85,No
INC-10557,2023-06-10 05:43:00,SQL Injection,Web Server,Medium,478,USA,Tech,236.31,Unresolved,331713.43,9095.98,TCP,192.168.14.44,10.0.247.59,No
INC-10558,2023-04-16 16:42:00,Man-in-the-Middle,End-User System,Low,953,France,Healthcare,133.21,Unresolved,496612.88,3670.28,HTTPS,192.168.15.85,10.0.178.247,No
INC-10559,2023-05-05 17:34:00,Malware,Network Router,Medium,940,UK,Tech,335.72,Resolved,851474.5,6821.61,ICMP,192.168.165.137,10.0.71.60,Yes
INC-10560,2023-04-20 01:17:00,Man-in-the-Middle,Network Router,Critical,765,India,Finance,266.16,Resolved,247873.91,7683.52,UDP,192.168.187.172,10.0.45.1,Yes
INC-10561,2023-05-20 11:44:00,Malware,Web Server,Medium,822,China,Government,134.12,Unresolved,621610.69,73.15,HTTPS,192.168.61.65,10.0.177.17,No
INC-10562,2023-03-13 15:10:00,Phishing,Cloud Infrastructure,Low,1041,Germany,Finance,163.66,Resolved,559485.71,4675.71,UDP,192.168.36.89,10.0.224.246,No
INC-10563,2023-08-24 18:14:00,DDoS,End-User System,Critical,520,Australia,Government,261.27,Unresolved,103794.65,8946.33,DNS,192.168.185.89,10.0.67.75,Yes
INC-10564,2023-11-16 11:36:00,Ransomware,Network Router,Critical,573,UK,Retail,477.89,Unresolved,116567.19,6274.52,UDP,192.168.57.239,10.0.143.7,Yes
INC-10565,2023-05-30 23:32:00,Brute Force,End-User System,Medium,498,Germany,Retail,381.89,Unresolved,184809.65,103.24,SMTP,192.168.104.60,10.0.56.248,No
INC-10566,2023-04-04 10:36:00,Ransomware,Web Server,High,1103,France,Finance,482.51,Resolved,974918.45,9030.28,TCP,192.168.102.17,10.0.107.31,No
INC-10567,2023-08-03 16:42:00,Brute Force,Web Server,Critical,67,Canada,Manufacturing,336.64,Unresolved,571509.82,2814.79,HTTPS,192.168.158.37,10.0.132.65,No
INC-10568,2023-07-04 02:04:00,SQL Injection,IoT Device,High,1182,Russia,Healthcare,167.03,Unresolved,978021.62,3235.73,HTTP,192.168.145.232,10.0.225.30,Yes
INC-10569,2023-04-12 14:14:00,Phishing,IoT Device,Critical,412,Australia,Healthcare,450.05,Resolved,84462.37,717.5,HTTPS,192.168.153.188,10.0.20.22,No
INC-10570,2023-01-06 04:10:00,Brute Force,Network Router,Critical,31,USA,Finance,268.75,Resolved,709704.46,6722.41,ICMP,192.168.69.136,10.0.32.35,Yes
INC-10571,2023-07-20 16:40:00,Malware,IoT Device,Critical,240,Brazil,Tech,425.17,Unresolved,967348.31,6571.2,HTTP,192.168.136.127,10.0.96.150,Yes
INC-10572,2023-08-28 13:46:00,DDoS,Database,Critical,669,USA,Finance,486.13,Unresolved,532692.6,804.56,SMTP,192.168.208.126,10.0.77.177,No
INC-10573,2023-05-31 19:19:00,Brute Force,Network Router,Critical,574,India,Tech,129.76,Unresolved,922566.94,4544.3,UDP,192.168.7.170,10.0.65.168,No
INC-10574,2023-10-30 23:42:00,Phishing,Cloud Infrastructure,High,971,Russia,Healthcare,61.14,Unresolved,177839.35,8697.0,UDP,192.168.237.232,10.0.125.236,Yes
INC-10575,2023-09-17 11:41:00,Malware,IoT Device,Low,729,Russia,Manufacturing,2.69,Unresolved,778121.98,1761.83,UDP,192.168.118.117,10.0.114.234,Yes
INC-10576,2023-10-08 16:31:00,Man-in-the-Middle,Cloud Infrastructure,Low,1269,Brazil,Healthcare,241.47,Unresolved,251498.17,1727.55,HTTP,192.168.17.142,10.0.6.21,Yes
INC-10577,2023-09-05 19:58:00,Man-in-the-Middle,Web Server,Medium,1420,Australia,Government,431.14,Resolved,497539.13,7202.43,UDP,192.168.225.129,10.0.66.233,Yes
INC-10578,2023-01-27 05:56:00,Ransomware,Database,Critical,644,UK,Tech,53.8,Resolved,925251.14,5827.28,UDP,192.168.19.32,10.0.8.125,Yes
INC-10579,2023-12-19 02:13:00,Phishing,Network Router,Medium,1188,Brazil,Manufacturing,406.5,Resolved,357696.63,7651.91,HTTPS,192.168.144.141,10.0.137.75,Yes
INC-10580,2023-06-20 21:05:00,Malware,Cloud Infrastructure,Medium,824,USA,Tech,396.11,Unresolved,533761.36,1584.11,TCP,192.168.123.7,10.0.241.61,No
INC-10581,2023-08-14 04:31:00,Phishing,Database,Critical,475,Australia,Finance,66.72,Resolved,481299.92,5795.05,UDP,192.168.105.90,10.0.248.59,No
INC-10582,2023-03-10 21:18:00,Man-in-the-Middle,Web Server,Low,883,Canada,Government,301.98,Unresolved,512557.92,5193.58,ICMP,192.168.129.46,10.0.137.26,No
INC-10583,2023-10-29 12:12:00,Brute Force,Cloud Infrastructure,Medium,1021,India,Education,318.99,Resolved,108418.84,3076.58,UDP,192.168.164.20,10.0.188.61,No
INC-10584,2023-06-24 13:55:00,Ransomware,Network Router,Low,218,Australia,Retail,136.21,Unresolved,695609.51,4318.98,TCP,192.168.0.213,10.0.9.187,Yes
INC-10585,2023-01-05 20:29:00,Malware,Web Server,Low,469,Australia,Government,422.91,Resolved,162243.03,5879.68,HTTP,192.168.247.16,10.0.179.74,Yes
INC-10586,2023-07-29 01:11:00,Brute Force,Cloud Infrastructure,High,516,India,Finance,122.9,Resolved,708615.79,7622.18,HTTP,192.168.129.36,10.0.25.3,Yes
INC-10587,2023-01-20 16:42:00,SQL Injection,IoT Device,Medium,1188,India,Manufacturing,14.52,Unresolved,315352.06,9243.46,ICMP,192.168.48.212,10.0.183.120,No
INC-10588,2023-12-01 19:24:00,SQL Injection,Web Server,High,1420,Brazil,Tech,455.83,Unresolved,371987.82,9378.16,HTTP,192.168.235.145,10.0.56.90,No
INC-10589,2023-11-09 19:03:00,DDoS,IoT Device,Medium,1260,Australia,Finance,426.63,Resolved,721676.18,222.78,TCP,192.168.88.116,10.0.126.170,No
INC-10590,2023-09-15 16:28:00,Phishing,Cloud Infrastructure,Low,164,UK,Manufacturing,28.75,Resolved,971803.39,1622.65,DNS,192.168.158.80,10.0.98.85,Yes
INC-10591,2023-08-16 03:32:00,Malware,IoT Device,Medium,734,Germany,Manufacturing,273.85,Unresolved,654447.51,4396.78,UDP,192.168.133.28,10.0.61.163,Yes
INC-10592,2023-05-27 16:27:00,Phishing,IoT Device,Critical,517,India,Healthcare,375.66,Unresolved,511192.0,9234.83,UDP,192.168.194.158,10.0.21.55,Yes
INC-10593,2023-12-04 06:49:00,Malware,Network Router,Medium,228,France,Government,111.76,Unresolved,594782.03,6169.03,SMTP,192.168.118.205,10.0.160.208,No
INC-10594,2023-08-10 22:54:00,Ransomware,Database,Low,1308,Russia,Government,447.77,Unresolved,46159.12,3642.4,TCP,192.168.115.202,10.0.249.190,Yes
INC-10595,2023-11-21 07:28:00,SQL Injection,End-User System,Critical,406,China,Manufacturing,309.21,Resolved,581794.12,8312.16,DNS,192.168.53.230,10.0.83.92,Yes
INC-10596,2023-04-22 15:48:00,Ransomware,IoT Device,High,188,Russia,Retail,283.82,Resolved,484729.15,1231.7,SMTP,192.168.64.110,10.0.10.165,No
INC-10597,2023-03-27 15:05:00,Ransomware,Cloud Infrastructure,High,223,Russia,Retail,18.63,Unresolved,206371.84,2726.86,HTTP,192.168.41.209,10.0.159.42,Yes
INC-10598,2023-01-15 04:13:00,SQL Injection,Web Server,High,853,Germany,Education,35.63,Resolved,76076.94,128.95,TCP,192.168.21.214,10.0.85.37,Yes
INC-10599,2023-11-25 02:09:00,Brute Force,IoT Device,Medium,713,Brazil,Healthcare,391.74,Unresolved,301839.14,1757.5,DNS,192.168.159.200,10.0.189.123,Yes
INC-10600,2023-02-01 16:30:00,Man-in-the-Middle,Cloud Infrastructure,High,558,India,Healthcare,420.53,Resolved,23992.65,7294.45,DNS,192.168.91.131,10.0.122.100,No
INC-10601,2023-05-09 03:55:00,Ransomware,IoT Device,Critical,461,Russia,Manufacturing,152.42,Unresolved,306095.36,8874.17,DNS,192.168.116.162,10.0.169.191,No
INC-10602,2023-01-01 05:04:00,Brute Force,Database,Medium,1163,Australia,Healthcare,119.44,Resolved,475269.98,4679.65,SMTP,192.168.56.176,10.0.74.5,No
INC-10603,2023-08-05 17:27:00,DDoS,End-User System,Low,629,Russia,Retail,106.12,Unresolved,91310.79,1201.55,DNS,192.168.6.53,10.0.125.169,No
INC-10604,2023-05-22 05:34:00,Malware,Web Server,Medium,62,USA,Government,16.5,Unresolved,287861.2,7201.3,HTTP,192.168.230.113,10.0.103.215,No
INC-10605,2023-06-21 19:39:00,Man-in-the-Middle,IoT Device,Critical,179,China,Finance,274.1,Resolved,286068.92,621.34,HTTP,192.168.167.135,10.0.214.102,No
INC-10606,2023-03-24 03:30:00,Malware,IoT Device,High,1222,France,Retail,182.67,Resolved,94352.96,6060.96,DNS,192.168.218.42,10.0.47.197,Yes
INC-10607,2023-03-26 19:36:00,SQL Injection,Network Router,Low,750,India,Manufacturing,311.44,Unresolved,750782.07,7125.18,HTTP,192.168.168.65,10.0.253.8,Yes
INC-10608,2023-01-19 16:12:00,Malware,IoT Device,Critical,587,Canada,Manufacturing,79.86,Resolved,383353.71,3581.7,DNS,192.168.112.231,10.0.5.73,Yes
INC-10609,2023-11-23 01:01:00,DDoS,End-User System,Medium,1291,China,Education,465.65,Resolved,17681.97,5982.93,DNS,192.168.208.7,10.0.235.19,No
INC-10610,2023-05-21 06:40:00,Brute Force,Cloud Infrastructure,Low,673,India,Retail,288.92,Resolved,980000.82,5749.58,UDP,192.168.158.97,10.0.154.142,No
INC-10611,2023-01-08 21:55:00,Ransomware,Cloud Infrastructure,Low,583,USA,Education,483.1,Unresolved,535439.11,6154.19,DNS,192.168.99.198,10.0.222.241,Yes
INC-10612,2023-09-30 09:29:00,Ransomware,End-User System,Low,769,India,Government,446.85,Resolved,876421.54,2373.98,SMTP,192.168.33.225,10.0.130.129,No
INC-10613,2023-09-14 01:11:00,SQL Injection,Network Router,Critical,184,Canada,Finance,488.0,Resolved,961248.32,5502.41,HTTPS,192.168.28.170,10.0.187.150,No
INC-10614,2023-09-05 06:49:00,Ransomware,Database,Low,67,China,Government,493.6,Unresolved,401073.91,3871.15,UDP,192.168.126.76,10.0.152.103,Yes
INC-10615,2023-10-21 02:04:00,Man-in-the-Middle,End-User System,Low,45,USA,Manufacturing,81.91,Resolved,469359.27,2655.78,ICMP,192.168.112.115,10.0.244.205,No
INC-10616,2023-06-14 18:09:00,Man-in-the-Middle,End-User System,Low,760,Australia,Education,345.33,Unresolved,556717.47,900.79,ICMP,192.168.45.152,10.0.141.23,No
INC-10617,2023-08-06 10:32:00,Brute Force,Network Router,Low,1305,UK,Finance,317.16,Unresolved,585746.39,6909.15,SMTP,192.168.167.153,10.0.252.46,Yes
INC-10618,2023-12-20 19:36:00,Malware,Web Server,Critical,1271,China,Retail,208.84,Resolved,385197.35,3544.79,UDP,192.168.152.121,10.0.70.35,Yes
INC-10619,2023-12-12 14:09:00,Brute Force,Web Server,Medium,411,Russia,Finance,99.28,Resolved,553883.82,6222.85,DNS,192.168.254.156,10.0.74.61,No
INC-10620,2023-03-20 09:59:00,Ransomware,Web Server,Critical,170,Russia,Government,449.32,Unresolved,318323.41,6725.39,HTTP,192.168.175.19,10.0.64.247,No
INC-10621,2023-02-27 01:39:00,Phishing,Cloud Infrastructure,Low,1160,USA,Manufacturing,385.14,Unresolved,250660.11,6276.14,TCP,192.168.204.249,10.0.154.116,No
INC-10622,2023-08-07 11:45:00,Malware,Web Server,High,499,China,Education,399.5,Unresolved,647191.74,9014.86,SMTP,192.168.115.90,10.0.117.97,Yes
INC-10623,2023-01-15 12:24:00,Ransomware,Network Router,Low,43,UK,Government,93.3,Unresolved,7178.47,7226.51,UDP,192.168.139.208,10.0.151.87,Yes
INC-10624,2023-03-08 11:01:00,Ransomware,Network Router,High,1427,France,Government,303.84,Unresolved,693329.86,6765.08,HTTP,192.168.8.230,10.0.61.128,Yes
INC-10625,2023-02-01 13:14:00,Malware,Cloud Infrastructure,High,144,India,Tech,210.56,Resolved,923929.15,5514.23,ICMP,192.168.157.7,10.0.216.197,Yes
INC-10626,2023-08-02 07:44:00,Malware,Network Router,Critical,1346,France,Government,311.07,Unresolved,961665.28,4373.26,HTTPS,192.168.45.186,10.0.32.195,Yes
INC-10627,2023-11-11 15:03:00,DDoS,Web Server,Low,1112,UK,Manufacturing,394.22,Unresolved,551269.02,1486.69,ICMP,192.168.122.63,10.0.237.156,No
INC-10628,2023-08-05 10:07:00,Man-in-the-Middle,Cloud Infrastructure,Low,21,Brazil,Government,133.61,Resolved,389857.75,1424.63,HTTP,192.168.205.34,10.0.241.71,Yes
INC-10629,2023-01-24 17:09:00,DDoS,End-User System,High,741,Canada,Healthcare,420.0,Unresolved,482541.25,7526.11,HTTPS,192.168.95.173,10.0.179.200,No
INC-10630,2023-08-16 19:18:00,Man-in-the-Middle,Database,Critical,1001,China,Finance,484.06,Unresolved,594112.99,6304.44,SMTP,192.168.23.227,10.0.39.64,No
INC-10631,2023-12-13 00:40:00,Malware,Database,High,537,China,Tech,101.95,Unresolved,701391.54,1227.27,SMTP,192.168.165.47,10.0.108.109,Yes
INC-10632,2023-08-11 10:28:00,Malware,Database,Low,1358,India,Healthcare,464.43,Unresolved,493025.22,9557.52,DNS,192.168.225.229,10.0.38.189,No
